Optimizer,lr,wd,Avg Epoch Time (s),Final Train MSE,Final Val MSE,Test MSE,Test RMSE,Test MAE,Test R²,Dir Acc (%)
Adam,5e-05,0.01,0.2502014372083876,0.09791628271341324,0.07336967438459396,0.06609173728359902,0.2570831330204279,0.2336018122044792,-305.02125795487854,35.0
Adam,5e-05,0.05,0.24499011418176075,0.1006879135966301,0.07588469237089157,0.06842365621066274,0.26157915859384273,0.23828877075376143,-315.8186252633926,35.0
Adam,5e-05,0.1,0.24594372416299487,0.10317450761795044,0.0781293734908104,0.07061718967392651,0.2657389502386252,0.24261886452125536,-325.97523329615916,35.0
Adam,0.0001,0,0.24805515153067453,0.010914642363786697,0.007986798882484436,0.008676300161879508,0.09314665942415491,0.07348368681107602,-39.17343769523467,54.0
Adam,0.0001,0.0001,0.24903904445587643,0.011345850303769112,0.008105440065264702,0.00866721913971124,0.09309790083407488,0.07363086762052505,-39.13139029352203,54.0
Adam,0.0001,0.0005,0.24695053933158753,0.012308459728956223,0.00840548425912857,0.00870929860418733,0.09332362296968184,0.07411588090426263,-39.32622872843538,54.0
Adam,0.0001,0.001,0.24605631071423728,0.012930301018059254,0.008647953160107136,0.008792080141828251,0.09376609270854924,0.07459143775755557,-39.70952793232241,53.0
Adam,0.0001,0.005,0.25339340406750877,0.014396652579307556,0.009312460198998451,0.00913639484112274,0.09558449058881226,0.07615949191599657,-41.303791023914684,53.0
Adam,0.0001,0.01,0.2464918749673026,0.014937740750610828,0.009568890556693077,0.009270617210592542,0.09628404442373899,0.07678287119876631,-41.925274132681835,53.0
Adam,0.0001,0.05,0.24764555219619994,0.016319362446665764,0.010323479771614075,0.009559066538519314,0.09777047887025671,0.07841520806919569,-43.26086659577019,50.0
Adam,0.0001,0.1,0.24515109970456078,0.01773497648537159,0.01115359365940094,0.010044263811052653,0.10022107468518113,0.0813620998838488,-45.50745120376437,45.0
Adam,0.0005,0,0.24681862952217223,0.004102087579667568,0.004940600600093603,0.007193328098950109,0.08481349007646195,0.06834489777319114,-32.30690649387958,69.0
Adam,0.0005,0.0001,0.24854266075860887,0.004285647999495268,0.005067245103418827,0.0074388372469089345,0.08624869417509423,0.06953410307611288,-33.44367519426044,69.0
Adam,0.0005,0.0005,0.24676516699412512,0.004460083786398172,0.0052979616448283195,0.007782152212997772,0.088216507599189,0.07118535756799341,-35.03330927130738,69.0
Adam,0.0005,0.001,0.24623403851948086,0.004557331558316946,0.005455726757645607,0.008014703782908916,0.08952487801113675,0.07223376761303464,-36.110081147619525,69.0
Adam,0.0005,0.005,0.25335237714979386,0.004792534746229649,0.005933084990829229,0.008778883918632822,0.09369569850656337,0.07473165767301976,-39.64842612158939,68.0
Adam,0.0005,0.01,0.2572299866449265,0.004875887185335159,0.006135181989520788,0.009129055638007115,0.09554609169404636,0.07544886856956579,-41.26980867964384,69.0
Adam,0.0005,0.05,0.2453772567567371,0.004970964044332504,0.0062864250503480434,0.009279509013681025,0.09633020820947615,0.07469553131528911,-41.96644540277493,69.0
Adam,0.0005,0.1,0.24842755378238737,0.005011484958231449,0.0062814876437187195,0.009129662981829921,0.09554926991782785,0.07336031643862116,-41.27262083330033,67.0
Adam,0.001,0,0.24708766407436794,0.0020156262908130884,0.0025114358868449926,0.003642489966473648,0.060353044384468695,0.050892333690268535,-15.865638693157827,68.0
Adam,0.001,0.0001,0.24890036053127712,0.0023298098240047693,0.0026576705276966095,0.004176114712221409,0.06462286524305007,0.05562107678567644,-18.336454602699757,67.0
Adam,0.001,0.0005,0.24598846738300625,0.00243070675060153,0.002792068524286151,0.004403313622740517,0.06635746847748576,0.05718552727724544,-19.38844232855863,67.0
Adam,0.001,0.001,0.2454728777446444,0.0024718388449400663,0.0028705080039799213,0.004533529140886099,0.06733148699446716,0.05799847177760329,-19.99137271450335,67.0
Adam,0.001,0.005,0.25197848819551016,0.002573352074250579,0.0031402758322656155,0.005011467036842528,0.07079171587723049,0.06029598343493982,-22.204344595047164,67.0
Adam,0.001,0.01,0.2484817277817499,0.002619024831801653,0.0032750291284173727,0.005265924652146869,0.07256669106516342,0.06111616843459467,-23.382546935189865,68.0
Adam,0.001,0.05,0.24558157012576148,0.0026722403708845377,0.003375197295099497,0.005462512336049829,0.07390881095004728,0.06044702276445513,-24.292797032993676,67.0
Adam,0.001,0.1,0.24702685598343138,0.0026677295099943876,0.003354785731062293,0.005387001363463174,0.07339619447534848,0.058802595549240305,-23.943162362002834,67.0
Adam,0.005,0,0.2508147784641811,0.0006163211655803025,0.0005029553431086242,0.00043466009363836325,0.0208485033908519,0.01610928548505501,-1.0125848419936387,70.0
Adam,0.005,0.0001,0.249935025260562,0.0008450687164440751,0.0005992301157675683,0.0007548751939257886,0.027474992155154268,0.02277067253278454,-2.4952607684202674,67.0
Adam,0.005,0.0005,0.24836199245755636,0.0009584167273715138,0.0006889868527650833,0.0009636728992019704,0.031043081341934637,0.025999491146514547,-3.4620463160981823,65.0
Adam,0.005,0.001,0.2472221018776061,0.000993973109871149,0.0007578901713714004,0.001086345123036797,0.03295975004512014,0.027632999401982085,-4.030049364542362,66.0
Adam,0.005,0.005,0.25273544826204813,0.00097758905030787,0.0009432417573407292,0.0014727021853469795,0.03837580208082926,0.033635336593703276,-5.818979102015819,65.0
Adam,0.005,0.01,0.24747245652335031,0.0009352133492939174,0.0009427526965737343,0.00152281043138722,0.039023203756063135,0.03438657683201777,-6.050992801721549,65.0
Adam,0.005,0.05,0.24526262283325195,0.00081389129627496,0.0004826732911169529,0.0008175405789878657,0.028592666524615465,0.022975665096539213,-2.7854171594474186,65.0
Adam,0.005,0.1,0.24481509602259074,0.0005970309721305966,0.0005231649265624583,0.0004846209202116356,0.02201410729990284,0.018031918109785987,-1.2439159527316277,70.0
Adam,0.01,0,0.24659115927559988,0.0004930470604449511,0.0003874314425047487,0.0003429585414160126,0.018519139867067602,0.013932908890565714,-0.5879837417519811,70.0
Adam,0.01,0.0001,0.2507467534806993,0.0006514201522804797,0.0004804266500286758,0.00046798762415807966,0.021633021614145344,0.01701187025007628,-1.1668996358446417,68.0
Adam,0.01,0.0005,0.24552720312088255,0.0007973187603056431,0.0004941514926031232,0.00038415317509589306,0.01959982589453011,0.015663943115825054,-0.7787251889863509,66.0
Adam,0.01,0.001,0.24516939359997947,0.0007377811125479639,0.0005561099387705326,0.00042423991013196277,0.020597084991133156,0.016884107984159184,-0.9643367886694201,64.0
Adam,0.01,0.005,0.25462691367618623,0.0007199376123026013,0.0004409552493598312,0.0005192028705167155,0.022786023578428852,0.01773507950206972,-1.4040390236305353,67.0
Adam,0.01,0.01,0.24873268036615281,0.000713494373485446,0.0004315257247071713,0.0005471113533729172,0.023390411569122017,0.018340065038833682,-1.5332622727428924,68.0
Adam,0.01,0.05,0.24494814115857322,0.0005096053937450051,0.0005248684901744127,0.0003988035987766709,0.019970067570658615,0.016092341374943375,-0.8465603113273721,68.0
Adam,0.01,0.1,0.2448396531362382,0.00046559402835555375,0.00031394418329000473,0.0003021166752061453,0.0173815038246449,0.013061608932174349,-0.3988756960497237,61.0
Adam,0.05,0,0.2459046273004441,0.0005761360516771674,0.003034795168787241,0.0027226500564202388,0.052179019312557404,0.050086276110280076,-11.606550069359463,66.0
Adam,0.05,0.0001,0.25239951648409403,1.0018486976623535,1.0006277561187744,1.0052290444446166,1.0026111132660642,1.002503403175604,-4653.461652198994,34.0
Adam,0.05,0.0005,0.24615610591948978,1.0018486976623535,1.0006277561187744,1.0052290444446166,1.0026111132660642,1.002503403175604,-4653.461652198994,34.0
Adam,0.05,0.001,0.2473026230221703,0.003266851184889674,0.0014465295244008303,0.0010584159834800182,0.03253330575702411,0.026604183004749114,-3.900730469744845,57.99999999999999
Adam,0.05,0.005,0.24778192762344603,0.0019647192675620317,0.002213535364717245,0.0015858127063757812,0.03982226395341909,0.03266916578612166,-6.342709077286953,66.0
Adam,0.05,0.01,0.2592980521065848,0.0014945411821827292,0.0021099653095006943,0.0022613074816092743,0.04755320684884747,0.04289331984238358,-9.47041867238938,35.0
Adam,0.05,0.05,0.2467355274018787,0.00047529058065265417,0.00029054871993139386,0.00023473667927547854,0.015321118734461871,0.011100134298809882,-0.08688947866193963,61.0
Adam,0.05,0.1,0.24725024662320577,0.0005365381366573274,0.00042276782914996147,0.00026232859257387564,0.016196561134199927,0.011987297717402059,-0.2146469316204771,66.0
AdamW,1e-05,0,0.24785012669033474,0.24937273561954498,0.2117813676595688,0.21256154669104865,0.4610439747909614,0.4416405920795913,-983.2130738992003,34.0
AdamW,1e-05,0.0001,0.2523600979456826,0.24937273561954498,0.2117813676595688,0.21256154669104865,0.4610439747909614,0.4416405920795913,-983.2130738992003,34.0
AdamW,1e-05,0.0005,0.24625934494866264,0.24937273561954498,0.2117813676595688,0.21256154669104865,0.4610439747909614,0.4416405920795913,-983.2130738992003,34.0
AdamW,1e-05,0.001,0.24694975217183432,0.24937273561954498,0.2117813676595688,0.21256154669104865,0.4610439747909614,0.4416405920795913,-983.2130738992003,34.0
AdamW,1e-05,0.005,0.25340420859200613,0.24937143921852112,0.2117803394794464,0.21256040542948557,0.46104273709655763,0.4416396571621115,-983.2077895729963,34.0
AdamW,1e-05,0.01,0.2564188071659633,0.24936598539352417,0.2117752879858017,0.2125555027292814,0.4610374200965486,0.44163402981309247,-983.185088846014,34.0
AdamW,1e-05,0.05,0.24695358957563127,0.24934659898281097,0.21175777912139893,0.21253755708368047,0.46101795744166024,0.44161504931001017,-983.1019960228061,34.0
AdamW,1e-05,0.1,0.24597296260652088,0.24932090938091278,0.2117348313331604,0.212514159202719,0.4609925804204651,0.44159034959225013,-982.9936579875297,34.0
AdamW,5e-05,0,0.24747842834109351,0.09174453467130661,0.06851273775100708,0.0613787715084208,0.24774739455425318,0.2243654079945582,-283.1990487877996,35.0
AdamW,5e-05,0.0001,0.2523241837819417,0.09174453467130661,0.06851273775100708,0.0613787715084208,0.24774739455425318,0.2243654079945582,-283.1990487877996,35.0
AdamW,5e-05,0.0005,0.2511377675192697,0.09174453467130661,0.06851273775100708,0.0613787715084208,0.24774739455425318,0.2243654079945582,-283.1990487877996,35.0
AdamW,5e-05,0.001,0.24531247502281553,0.09174461662769318,0.06851290911436081,0.06137892534267484,0.24774770501999577,0.22436600573601304,-283.1997610788344,35.0
AdamW,5e-05,0.005,0.24771756974477616,0.09174004197120667,0.06850921362638474,0.06137567370411104,0.24774114253411975,0.224359624611755,-283.18470517979756,35.0
AdamW,5e-05,0.01,0.2592245889088464,0.09173322468996048,0.0685037150979042,0.061370617059659356,0.24773093682392466,0.22434995385127243,-283.1612916524833,35.0
AdamW,5e-05,0.05,0.2453443966214619,0.09168694168329239,0.06846686452627182,0.06133721569030212,0.24766351303795664,0.22428676823394475,-283.0066349663645,35.0
AdamW,5e-05,0.1,0.24609091168358213,0.09162900596857071,0.06842068582773209,0.06129539909387018,0.24757907644603205,0.22420753577498823,-282.8130136761784,35.0
AdamW,0.0001,0,0.24560516599624876,0.010914642363786697,0.007986798882484436,0.008676300161879508,0.09314665942415491,0.07348368681107602,-39.17343769523467,54.0
AdamW,0.0001,0.0001,0.25075351245819577,0.010914642363786697,0.007986798882484436,0.008676300161879508,0.09314665942415491,0.07348368681107602,-39.17343769523467,54.0
AdamW,0.0001,0.0005,0.2475561944265214,0.010914809070527554,0.007986723445355892,0.008676026843177568,0.09314519227087122,0.0734826601396962,-39.17217216135059,54.0
AdamW,0.0001,0.001,0.24800310059199257,0.010914360173046589,0.007986566983163357,0.008676077017366345,0.09314546160369996,0.07348277666677674,-39.172404480381644,54.0
AdamW,0.0001,0.005,0.24951286921425472,0.010913766920566559,0.007985922507941723,0.008675314840121963,0.09314137018598106,0.07347968488071999,-39.168875409295055,54.0
AdamW,0.0001,0.01,0.24938989820934476,0.010913195088505745,0.007985040545463562,0.008674078956393277,0.09313473549859513,0.07347480180744967,-39.16315295882116,54.0
AdamW,0.0001,0.05,0.24519996794443283,0.010905919596552849,0.007977776229381561,0.008665902749134384,0.093090830639405,0.07344156000369181,-39.12529507622489,54.0
AdamW,0.0001,0.1,0.24606615399557447,0.010897401720285416,0.007968844845890999,0.008655499528742982,0.0930349371405333,0.07339945311031258,-39.07712556636168,54.0
AdamW,0.0005,0,0.2460439167325459,0.004102087579667568,0.004940600600093603,0.007193328098950109,0.08481349007646195,0.06834489777319114,-32.30690649387958,69.0
AdamW,0.0005,0.0001,0.24884775706699916,0.004102026578038931,0.004940523765981197,0.007193229549773168,0.08481290909863408,0.06834446752078813,-32.30645018656588,69.0
AdamW,0.0005,0.0005,0.24530799048287527,0.004101963713765144,0.004940466023981571,0.007193132472430751,0.08481233679383414,0.0683439504504947,-32.306000694213786,69.0
AdamW,0.0005,0.001,0.24540577237568204,0.004101825412362814,0.004940313287079334,0.007192924977085141,0.08481111352343595,0.06834301006615143,-32.305039938916785,69.0
AdamW,0.0005,0.005,0.2488706452505929,0.00410068454220891,0.004939069971442223,0.007191161802127839,0.0848007181698825,0.06833468813084047,-32.29687599830023,69.0
AdamW,0.0005,0.01,0.25497996239435106,0.004099277313798666,0.004937519319355488,0.007188972220961701,0.08478780703003057,0.0683243469275346,-32.28673769039072,69.0
AdamW,0.0005,0.05,0.24631951347229972,0.0040880730375647545,0.004925218876451254,0.007171541917743451,0.0846849568562413,0.0682419602580064,-32.206031031183144,69.0
AdamW,0.0005,0.1,0.24594943485562765,0.004074055701494217,0.004909812472760677,0.007149678881701478,0.08455577379281369,0.06813838110551453,-32.10479971139549,69.0
AdamW,0.001,0,0.2457652659643264,0.0020156262908130884,0.0025114358868449926,0.003642489966473648,0.060353044384468695,0.050892333690268535,-15.865638693157827,68.0
AdamW,0.001,0.0001,0.2508850135500469,0.0020156162790954113,0.0025114351883530617,0.003642492278328419,0.06035306353722584,0.05089240970481708,-15.865649397623077,68.0
AdamW,0.001,0.0005,0.24557446298145114,0.002015595557168126,0.002511444967240095,0.0036425445121673855,0.060353496271279804,0.05089297867306097,-15.865891253349151,68.0
AdamW,0.001,0.001,0.24559354025220115,0.002015569480136037,0.0025114689487963915,0.0036426242374460434,0.060354156753665636,0.05089384912439211,-15.866260401310281,68.0
AdamW,0.001,0.005,0.2459913662501744,0.002015321981161833,0.0025115516036748886,0.003643100122254612,0.06035809906097617,0.05089939311072751,-15.868463866883214,68.0
AdamW,0.001,0.01,0.25836171044243705,0.0020150193013250828,0.0025116747710853815,0.003643710510350488,0.060363155238526825,0.050906437067739285,-15.871290116284698,68.0
AdamW,0.001,0.05,0.2509002307104686,0.002012550598010421,0.0025124677922576666,0.0036482243404612337,0.06040053261736385,0.05095927383909522,-15.892190277567455,68.0
AdamW,0.001,0.1,0.24614103635152182,0.0020093496423214674,0.0025131036527454853,0.003653050443554599,0.060440470245975084,0.05102077593461887,-15.914536340787347,68.0
AdamW,0.005,0,0.2450459079136924,0.0006163211655803025,0.0005029553431086242,0.00043466009363836325,0.0208485033908519,0.01610928548505501,-1.0125848419936387,70.0
AdamW,0.005,0.0001,0.24725241131252712,0.0006163101643323898,0.0005028594750910997,0.00043468247457265215,0.020849040135523078,0.016109378621678046,-1.012688471311717,70.0
AdamW,0.005,0.0005,0.24771782708546472,0.0006162626086734235,0.0005024606944061816,0.00043477875284449484,0.020851348945439833,0.01610982928052283,-1.0131342637673852,70.0
AdamW,0.005,0.001,0.24547109528193398,0.0006162070203572512,0.0005019675008952618,0.0004349007190226705,0.020854273399537816,0.016110404239499186,-1.013698997648008,70.0
AdamW,0.005,0.005,0.24574139383104113,0.0006158592877909541,0.0004981074598617852,0.000435977773404893,0.020880080780612247,0.016115953712197664,-1.018686028561104,69.0
AdamW,0.005,0.01,0.2520661202688066,0.0006156679592095315,0.0004934495082125068,0.00043757999364760414,0.020918412789874954,0.016128171806727147,-1.0261047086313724,69.0
AdamW,0.005,0.05,0.2495389703720335,0.000623571511823684,0.0004652866336982697,0.0004606995097340196,0.021463911799437203,0.016376718861379737,-1.1331538449812593,71.0
AdamW,0.005,0.1,0.2462232302105616,0.0006527946679852903,0.00045823235996067524,0.0005142135360242696,0.02267627694363141,0.017247738800097022,-1.3809371582462995,72.0
AdamW,0.01,0,0.24535904990302193,0.0004930470604449511,0.0003874314425047487,0.0003429585414160126,0.018519139867067602,0.013932908890565714,-0.5879837417519811,70.0
AdamW,0.01,0.0001,0.2471156120300293,0.0004931900766678154,0.0003875954425893724,0.0003432918095936959,0.018528135621095176,0.013943372484209803,-0.5895268566883212,70.0
AdamW,0.01,0.0005,0.24881087030683244,0.0004937543999403715,0.00038824844523333013,0.000344613404104287,0.018563765892304476,0.013984602483542958,-0.5956461694989665,70.0
AdamW,0.01,0.001,0.24519525633917916,0.0004944524844177067,0.0003890704829245806,0.00034627473892002726,0.018608458800234567,0.01403580223981463,-0.6033385648133087,70.0
AdamW,0.01,0.005,0.24916568635002015,0.0004998182994313538,0.0003959726891480386,0.0003600186937228369,0.01897415857746627,0.01445196086640897,-0.6669765097501037,68.0
AdamW,0.01,0.01,0.25000877607436406,0.000505813688505441,0.0004052110598422587,0.00037798949263788905,0.01944195187315021,0.014982428535884338,-0.7501857990874432,66.0
AdamW,0.01,0.05,0.24851063319614955,0.0005164667381905019,0.00046726607251912355,0.000498851374095331,0.02233498095130889,0.0178700367254874,-1.309806509974372,63.0
AdamW,0.01,0.1,0.2510431872473823,0.000489985104650259,0.0004393812268972397,0.0004859512363766787,0.022044301675868044,0.016750909210818524,-1.2500756489816647,66.0
AdamW,0.05,0,0.24718071165538968,0.0005761360516771674,0.003034795168787241,0.0027226500564202388,0.052179019312557404,0.050086276110280076,-11.606550069359463,66.0
AdamW,0.05,0.0001,0.24721862020946683,0.9990040063858032,0.9999692440032959,0.9952154317422013,0.9976048474933356,0.9974965968243963,-4607.096123287008,66.0
AdamW,0.05,0.0005,0.2478510198139009,0.0018130596727132797,0.002201261231675744,0.0019231507506598234,0.04385374272122989,0.0411983419843202,-7.904668512925191,66.0
AdamW,0.05,0.001,0.2471305112990122,1.0018479824066162,1.0006269216537476,1.005228207890761,1.0026106960783736,1.0025029859430905,-4653.457778745613,34.0
AdamW,0.05,0.005,0.24823582361614893,0.9913478493690491,0.9571120738983154,1.0021266712068175,1.0010627708624558,1.0008940137256614,-4639.096888918479,33.0
AdamW,0.05,0.01,0.2544264074355837,1.0018486976623535,1.0006277561187744,1.0052290444446166,1.0026111132660642,1.002503403175604,-4653.461652198994,34.0
AdamW,0.05,0.05,0.2487799402267214,0.0011633285321295261,0.002643610117956996,0.002793573218096386,0.05285426395378509,0.051013159375032,-11.93494202947908,34.0
AdamW,0.05,0.1,0.24900074989076645,0.0004546719719655812,0.00043515354627743363,0.00027650766654484,0.016628519673886788,0.012595859564017908,-0.2802995870289855,66.0
Lion,1e-05,0,0.2474545751299177,0.2493443787097931,0.2117520421743393,0.21259068898040098,0.46107557838211405,0.44161902002243353,-983.3480099806807,34.0
Lion,1e-05,0.0001,0.24939376967293875,0.2493443787097931,0.2117520421743393,0.21259068898040098,0.46107557838211405,0.44161902002243353,-983.3480099806807,34.0
Lion,1e-05,0.0005,0.24854748211209737,0.2493443787097931,0.2117520421743393,0.21259068898040098,0.46107557838211405,0.44161902002243353,-983.3480099806807,34.0
Lion,1e-05,0.001,0.24647733900282118,0.2493443787097931,0.2117520421743393,0.21259068898040098,0.46107557838211405,0.44161902002243353,-983.3480099806807,34.0
Lion,1e-05,0.005,0.24932059409126403,0.24934306740760803,0.21175096929073334,0.21258949054214704,0.4610742787687761,0.4416180292255993,-983.3424609121113,34.0
Lion,1e-05,0.01,0.2545523529960996,0.2493375539779663,0.21174590289592743,0.21258457971736988,0.46106895332191894,0.4416123690195198,-983.319722566326,34.0
Lion,1e-05,0.05,0.2488090121556842,0.2493179589509964,0.21172824501991272,0.21256648274223683,0.46104932788394437,0.4415932064428742,-983.2359290495717,34.0
Lion,1e-05,0.1,0.24714696974981398,0.24929200112819672,0.2117050141096115,0.21254281839812858,0.4610236635988749,0.4415681841149743,-983.1263572233447,34.0
Lion,5e-05,0,0.24875752131144205,0.08719271421432495,0.06437413394451141,0.05727992390522875,0.23933224585339258,0.21564122588846935,-264.22036020662597,35.0
Lion,5e-05,0.0001,0.24946228284684438,0.08719271421432495,0.06437413394451141,0.05727992390522875,0.23933224585339258,0.21564122588846935,-264.22036020662597,35.0
Lion,5e-05,0.0005,0.24806203539409336,0.08719271421432495,0.06437413394451141,0.05727992390522875,0.23933224585339258,0.21564122588846935,-264.22036020662597,35.0
Lion,5e-05,0.001,0.2458530834742955,0.08719266951084137,0.06437419354915619,0.057279951557375114,0.2393323036227561,0.21564159709502115,-264.2204882429731,35.0
Lion,5e-05,0.005,0.2472344958592975,0.08718758821487427,0.06437009572982788,0.05727628962267208,0.23932465318615231,0.2156340589701022,-264.203532570291,35.0
Lion,5e-05,0.01,0.2553030649820964,0.08717994391918182,0.06436388194561005,0.057270569938862224,0.23931270325426152,0.21562258112717522,-264.1770490050749,35.0
Lion,5e-05,0.05,0.24823451420617482,0.08712755888700485,0.06432199478149414,0.057232257207603256,0.23923264243744677,0.21554638146896019,-263.9996514861498,35.0
Lion,5e-05,0.1,0.2462324377090212,0.08706222474575043,0.06426967680454254,0.05718445699652829,0.23913271837314168,0.21545119264636292,-263.77832456504166,35.0
Lion,0.0001,0,0.2466241783565945,0.011352665722370148,0.014955772086977959,0.02242599631770847,0.14975311788977375,0.1267448615330362,-102.83796653110018,69.0
Lion,0.0001,0.0001,0.2524925110832093,0.011352665722370148,0.014955772086977959,0.02242599631770847,0.14975311788977375,0.1267448615330362,-102.83796653110018,69.0
Lion,0.0001,0.0005,0.2482826898968409,0.011352265253663063,0.014955046586692333,0.022424913485553758,0.14974950245511254,0.12674146589367624,-102.83295274765676,69.0
Lion,0.0001,0.001,0.24695251858423625,0.01135256327688694,0.014955821447074413,0.022426050378314754,0.1497532983887659,0.12674536210960682,-102.83821684521538,69.0
Lion,0.0001,0.005,0.24620409995790513,0.011352263391017914,0.01495559886097908,0.022425676891237544,0.14975205137572423,0.12674502067976606,-102.83648750672474,69.0
Lion,0.0001,0.01,0.25255216870989117,0.011351384222507477,0.01495449896901846,0.02242394529013743,0.14974626970358035,0.1267405702896507,-102.82846976095632,69.0
Lion,0.0001,0.05,0.24608780845763192,0.011348222382366657,0.014953216537833214,0.022421499022178035,0.14973810143773705,0.12674253524524134,-102.81714292905575,69.0
Lion,0.0001,0.1,0.24651433551122273,0.011343639343976974,0.014950419776141644,0.022416677687753694,0.14972200134834457,0.12673905041079012,-102.79481894596498,69.0
Lion,0.0005,0,0.24494424698844788,0.0024098579306155443,0.0023337905295193195,0.002117067461548933,0.046011601379966474,0.0392724414686394,-8.802551338279278,57.99999999999999
Lion,0.0005,0.0001,0.24920381818498885,0.002409830689430237,0.002333754440769553,0.002117035052734748,0.04601124919772064,0.039272160488618646,-8.802401277371617,57.99999999999999
Lion,0.0005,0.0005,0.24764734979659792,0.0024098095018416643,0.0023337695747613907,0.002117025639923374,0.04601114690945417,0.039272104367120295,-8.802357693702977,57.99999999999999
Lion,0.0005,0.001,0.24440001306079684,0.0024097333662211895,0.0023336312733590603,0.002116911110579841,0.04600990231004453,0.03927098334345046,-8.801827394224988,57.99999999999999
Lion,0.0005,0.005,0.24524211505102733,0.0024053319357335567,0.002328095957636833,0.0021131069987485713,0.04596854357871882,0.039228973005521216,-8.784213405913396,57.99999999999999
Lion,0.0005,0.01,0.25426738981216673,0.0024046855978667736,0.002327452413737774,0.00211193200206016,0.04595576135872585,0.03921826935125991,-8.77877287764982,57.99999999999999
Lion,0.0005,0.05,0.24537314687456405,0.0024011610075831413,0.002322901040315628,0.0021043772841671075,0.04587349217322688,0.0391438344189386,-8.743792646108835,57.99999999999999
Lion,0.0005,0.1,0.245349093089028,0.002392688300460577,0.0023246740456670523,0.002106261666864079,0.045894026483455114,0.03919225388919712,-8.752517808846216,57.99999999999999
Lion,0.001,0,0.2451785821763296,0.002730670850723982,0.002417405368760228,0.0038234467349205427,0.06183402570527446,0.0523179429000103,-16.70351374670571,67.0
Lion,0.001,0.0001,0.24888425024728927,0.0027305930852890015,0.0024174400605261326,0.003823422433588391,0.061833829200433565,0.05231756898330982,-16.70340122546568,67.0
Lion,0.001,0.0005,0.2459579346671937,0.0026982780545949936,0.0024441261775791645,0.0038146829418833576,0.0617631195931954,0.05220557069336987,-16.662935195135983,66.0
Lion,0.001,0.001,0.2481177874973842,0.002698339754715562,0.0024445857852697372,0.00381482775394553,0.061764291900300534,0.052205800599660644,-16.663605711168007,66.0
Lion,0.001,0.005,0.24643562332032218,0.002697528572753072,0.0024423920549452305,0.0038117236006880366,0.061739157758168656,0.05218352125714059,-16.649232705951533,66.0
Lion,0.001,0.01,0.2564172139243474,0.0027367142029106617,0.0024038772098720074,0.00380593142171413,0.061692231453515524,0.05216356819077386,-16.622413470011512,67.0
Lion,0.001,0.05,0.24607976277669272,0.0027319553773850203,0.002387693151831627,0.003814819718919201,0.06176422685437907,0.05206300863810807,-16.663568506988394,67.0
Lion,0.001,0.1,0.24522576256403847,0.0026498823426663876,0.0023006638512015343,0.003587926770431735,0.059899305258339475,0.050372495710509745,-15.612997461786705,66.0
Lion,0.005,0,0.24512741679237002,0.013406718149781227,0.018196117132902145,0.020526115680219184,0.14326938151684465,0.1326097730435615,-94.04104445665403,66.0
Lion,0.005,0.0001,0.24820016679309664,0.013816604390740395,0.017751026898622513,0.02107138760715317,0.14515986913452755,0.13523944645004324,-96.56578972536747,66.0
Lion,0.005,0.0005,0.245242126404293,0.013872728683054447,0.01771814562380314,0.021698145384612816,0.14730290351725187,0.1373891366534119,-99.46783484287116,66.0
Lion,0.005,0.001,0.24817725968739343,0.01420731283724308,0.01747216284275055,0.02170110854257374,0.14731296121717782,0.13684201690183928,-99.48155500463403,66.0
Lion,0.005,0.005,0.2450360684167771,0.01410615537315607,0.015893295407295227,0.02095064989637558,0.14474339327366753,0.1363032388575559,-96.00674395575477,66.0
Lion,0.005,0.01,0.25151937348502024,0.013212102465331554,0.017327843233942986,0.02059384595992144,0.1435055607282221,0.13383850998060753,-94.35465257542963,66.0
Lion,0.005,0.05,0.24599453759571863,0.0130546186119318,0.0164317823946476,0.01964751427282436,0.14016959111313823,0.1299628506489282,-89.97290040442297,66.0
Lion,0.005,0.1,0.24519040849473742,0.012647883966565132,0.015051677823066711,0.017861131275411522,0.13364554341769697,0.12329783321173839,-81.70150076316794,66.0
Lion,0.01,0,0.24480344378758992,0.032377853989601135,0.019169239327311516,0.026869636589903885,0.16391960404388453,0.15654891654102154,-123.41313132304842,34.0
Lion,0.01,0.0001,0.2486307318248446,0.04948000609874725,0.012682618573307991,0.014380901258569985,0.1199203955070612,0.10993194050803055,-65.58716618067442,35.0
Lion,0.01,0.0005,0.24607635301256936,0.04559887945652008,0.02753964066505432,0.038907523871077106,0.19724990208128648,0.18462921621114284,-179.15155733984838,34.0
Lion,0.01,0.001,0.24482991203429208,0.034707777202129364,0.024748753756284714,0.033059008542303835,0.18182136437257265,0.1713870209847247,-152.07147000003914,34.0
Lion,0.01,0.005,0.2485087826138451,0.03008153662085533,0.023592539131641388,0.03366480452077366,0.18347971146907133,0.17807157268000787,-154.8764567504986,34.0
Lion,0.01,0.01,0.25373391878037227,0.03010939247906208,0.024152174592018127,0.02912482860716833,0.17065997951238696,0.16261776943908415,-133.85523386745115,32.0
Lion,0.01,0.05,0.24858839171273367,0.024351585656404495,0.024533674120903015,0.02930907708610726,0.17119894008464906,0.1642248891033048,-134.70835036307633,34.0
Lion,0.01,0.1,0.24717267732771617,0.03759192302823067,0.01577645353972912,0.017854646639854966,0.13362128063993012,0.12665255493668862,-81.67147528022623,34.0
